,Date_Published,Locality,Type_of_Property,Price
1353,January,BIRKIRKARA,villa,480000
1354,January,BIRKIRKARA,apartment,110000
1355,January,BIRKIRKARA,penthouse,130000
1356,January,BIRKIRKARA,house of character,330000
1357,January,BIRŻEBBUĠA,apartment,169500
1358,January,BIRŻEBBUĠA,apartment,93500
1359,January,BIRŻEBBUĠA,penthouse,145000
1360,January,BIRŻEBBUĠA,house of character,210000
1361,January,BLATA L,plot,680000
1362,January,BUĠIBBA,penthouse,150000
1363,January,BUĠIBBA,apartment,185000
1364,January,BUĠIBBA,apartment,120000
1365,January,BUĠIBBA,apartment,105000
1366,January,BUĠIBBA,apartment,115000
1367,January,BUĠIBBA,apartment,119000
1368,January,BUĠIBBA,apartment,80000
1369,January,BUĠIBBA,house of character,362000
1370,January,COSPICUA,shop,25000
1371,January,FGURA,house of character,315000
1372,January,FGURA,apartment,114000
1373,January,FGURA,apartment,110000
1374,January,FGURA,penthouse,142000
1375,January,FGURA,house of character,179000
1376,January,FGURA,penthouse,136200
1377,January,FGURA,apartment,167000
1378,January,FGURA,apartment,97000
1379,January,FLORIANA,townhouse,350000
1380,January,FORT,apartment,315000
1381,January,GĦADIRA,apartment,120000
1382,January,GĦARGĦUR,penthouse,350000
1383,January,GĦARGĦUR,maisonette,308000
1384,January,GĦARGĦUR,character,280000
1385,January,GĦARGĦUR,apartment,159000
1386,January,GĦARGĦUR,penthouse,165000
1387,January,GĦARGĦUR,plot,185000
1388,January,GĦARGĦUR,apartment,233000
1389,January,GĦARGĦUR,apartment,159000
1390,January,GĦARGĦUR,apartment,250000
1391,January,GĦARGĦUR,penthouse,160000
1392,January,GĦARGĦUR,townhouse,750000
1393,January,GĦARGĦUR,apartment,159500
1394,January,GĦARGĦUR,character,690000
1395,January,GĦAXAQ,apartment,118000
1396,January,GĦAXAQ,maisonette,110000
1397,January,GĦAXAQ,character,165000
1398,January,GĦAXAQ,apartment,122000
1399,January,GĦAXAQ,apartment,114000
1400,January,GOZO GĦARB,apartment,70000
1401,January,GOZO GĦASRI,farmhouse,290000
1402,January,GOZO MARSALFORN,apartment,115000
1403,January,GOZO MARSALFORN,apartment,112000
1404,January,GOZO MUNXAR,apartment,65000
1405,January,GOZO NADUR,plot,210000
1407,January,GOZO SAN,house of character,365000
1408,January,GOZO SAN,maisonette,130000
1409,January,GOZO SANNAT,apartment,150000
1410,January,GOZO SANNAT,apartment,200000
1411,January,GOZO SANNAT,maisonette,125000
1412,January,GOZO VICTORIA,shop,250000
1413,January,GOZO XAGĦRA,character,350000
1414,January,GOZO XAGĦRA,penthouse,145000
1415,January,GOZO XEWKIJA,house of character,150000
1416,January,GOZO Apartments,apartment,60000
1417,January,GUARDAMANGIA,apartment,123000
1418,January,GUARDAMANGIA,apartment,140000
1419,January,GUARDAMANGIA,apartment,125000
1420,January,GUDJA,townhouse,255000
1421,January,GUDJA,penthouse,190000
1422,January,GŻIRA,penthouse,625000
1423,January,GŻIRA,apartment,225000
1424,January,GŻIRA,apartment,150000
1425,January,GŻIRA,apartment,242000
1426,January,GŻIRA,apartment,188000
1427,January,GŻIRA,apartment,239000
1428,January,GŻIRA,apartment,125000
1429,January,GŻIRA,apartment,237000
1430,January,GŻIRA,apartment,165000
1431,January,GŻIRA,apartment,115000
1432,January,GŻIRA,apartment,155000
1433,January,ĦAMRUN,apartment,106000
1434,January,ĦAMRUN,apartment,112000
1435,January,ĦAMRUN,apartment,106000
1436,January,ĦAMRUN,apartment,119000
1437,January,ĦAMRUN,house of character,60000
1438,January,IKLIN,maisonette,168000
1439,January,IKLIN,maisonette,175000
1440,January,KALKARA,character,215000
1441,January,KAPPARA,maisonette,292000
1442,January,KIRKOP,apartment,110000
1443,January,LIJA,maisonette,234000
1444,January,LIJA,maisonette,179000
1445,January,LIJA,apartment,177000
1446,January,LUQA,apartment,105000
1447,January,LUQA,character,382000
1448,January,LUQA,apartment,100000
1449,January,LUQA,apartment,175000
1450,January,LUQA,townhouse,150000
1451,January,LUQA,townhouse,160000
1452,January,LUQA,townhouse,265000
1453,January,MADLIENA,villa,840000
1454,January,MADLIENA,plot,1600000
1455,January,MANIKATA,apartment,750000
1456,January,MARSA,maisonette,125000
1457,January,MARSASCALA,maisonette,133000
1458,January,MARSASCALA,maisonette,115000
1459,January,MARSASCALA,penthouse,230000
1460,January,MARSASCALA,apartment,165000
1461,January,MARSASCALA,maisonette,265000
1462,January,MARSASCALA,bungalow,135000
1463,January,MARSASCALA,apartment,146000
1464,January,MARSASCALA,apartment,186000
1465,January,MARSASCALA,apartment,140000
1466,January,MARSASCALA,maisonette,152000
1467,January,MARSASCALA,penthouse,130000
1468,January,MARSASCALA,bungalow,1285000
1469,January,MARSASCALA,maisonette,144000
1470,January,MARSASCALA,apartment,142000
1471,January,MARSASCALA,maisonette,140000
1472,January,MARSASCALA,house of character,297000
1473,January,MARSASCALA,penthouse,250000
1474,January,MARSASCALA,penthouse,535000
1475,January,MARSAXLOKK,maisonette,209000
1476,January,MDINA,character,700000
1477,January,MELLIEĦA,villa,640000
1478,January,MELLIEĦA,house of character,50000
1479,January,MELLIEĦA,apartment,167500
1480,January,MELLIEĦA,maisonette,145000
1481,January,MELLIEĦA,penthouse,295000
1482,January,MELLIEĦA,apartment,170000
1483,January,MELLIEĦA,apartment,175000
1484,January,MELLIEĦA,maisonette,140000
1485,January,MELLIEĦA,house of character,230000
1486,January,MELLIEĦA,penthouse,149000
1487,January,MENSIJA,villa,634000
1488,January,MENSIJA,villa,699000
1489,January,MĠARR,character,430000
1490,January,MĠARR,plot,445000
1491,January,MĠARR,apartment,149500
1492,January,MOSTA,maisonette,210000
1493,January,MOSTA,apartment,185000
1494,January,MOSTA,maisonette,205000
1495,January,MOSTA,apartment,183000
1496,January,MOSTA,house of character,355000
1497,January,MOSTA Żokrija,bungalow,509000
1498,January,MOSTA,maisonette,182000
1499,January,MOSTA,maisonette,175000
1500,January,MOSTA,maisonette,149000
1501,January,MOSTA,penthouse,275000
1502,January,MOSTA,bungalow,640000
1503,January,MOSTA,bungalow,490000
1504,January,MOSTA,character,388000
1505,January,MOSTA,character,485000
1506,January,MOSTA,bungalow,509000
1507,January,MOSTA,maisonette,219000
1508,January,MOSTA,maisonette,286000
1509,January,MOSTA,apartment,137000
1510,January,MOSTA,townhouse,385000
1511,January,MOSTA,apartment,136000
1512,January,MOSTA,bar,375000
1513,January,MOSTA,maisonette,258500
1514,January,MOSTA,apartment,133000
1515,January,MOSTA,penthouse,185000
1516,January,MOSTA,bungalow,630000
1517,January,MOSTA,store,552000
1518,January,MOSTA,apartment,640000
1519,January,MOSTA,apartment,133000
1520,January,MOSTA,house of character,265000
1521,January,MOSTA,apartment,185000
1522,January,MOSTA,penthouse,139000
1523,January,MOSTA,house of character,322000
1524,January,MOSTA,character,378000
1525,January,MOSTA,townhouse,246900
1526,January,MQABBA,apartment,106000
1527,January,MQABBA,apartment,106000
1528,January,MRIEĦEL,maisonette,360000
1529,January,MSIDA,apartment,110000
1530,January,MSIDA,maisonette,115000
1531,January,MSIDA,penthouse,350000
1532,January,MSIDA,penthouse,250000
1533,January,MSIDA,penthouse,320000
1534,January,MSIDA,apartment,150000
1535,January,MSIDA,maisonette,225000
1536,January,MSIDA,apartment,103000
1537,January,MSIDA,apartment,110000
1538,January,MSIDA,apartment,155000
1539,January,MTARFA,maisonette,265000
1540,January,NAXXAR,character,285000
1541,January,NAXXAR,townhouse,330000
1542,January,NAXXAR,maisonette,303000
1543,January,NAXXAR,character,500000
1544,January,NAXXAR,apartment,135000
1545,January,NAXXAR,apartment,260000
1546,January,NAXXAR,apartment,130000
1547,January,NAXXAR,house of character,379000
1548,January,_GoBackThree,apartment,130000
1549,January,NAXXAR,apartment,145000
1550,January,PACEVILLE,apartment,200000
1551,January,PAOLA,apartment,85000
1552,January,PAOLA,maisonette,105000
1553,January,PAOLA,apartment,62000
1554,January,PAOLA,apartment,90000
1555,January,PEMBROKE,maisonette,295000
1556,January,PIETÀ,apartment,136000
1557,January,PIETÀ,townhouse,148000
1558,January,PORTOMASO,apartment,360000
1559,January,PORTOMASO,apartment,360000
1560,January,PORTOMASO,apartment,360000
1561,January,PORTOMASO,apartment,1900000
1562,January,PWALES,apartment,118000
1563,January,QAWRA,penthouse,318000
1564,January,QAWRA,plot,1170000
1565,January,QAWRA,maisonette,158000
1566,January,QAWRA,apartment,140000
1567,January,QAWRA,apartment,150000
1568,January,QAWRA,penthouse,185000
1569,January,QAWRA,penthouse,107500
1570,January,QAWRA,apartment,99000
1571,January,QAWRA,apartment,155000
1572,January,QAWRA,apartment,105000
1573,January,QAWRA,apartment,120000
1574,January,QAWRA,apartment,100000
1575,January,QORMI,apartment,116000
1576,January,QORMI,maisonette,149000
1577,January,QORMI,maisonette,160000
1578,January,QORMI,apartment,122000
1579,January,QORMI,penthouse,135674
1580,January,QORMI,warehouse,270000
1581,January,QORMI,farmhouse,875000
1582,January,QORMI,maisonette,219000
1583,January,QRENDI,maisonette,245000
1584,January,QRENDI,townhouse,375000
1585,January,QRENDI,house of character,340000
1586,January,RABAT,house of character,3650000
1587,January,RABAT,penthouse,185000
1588,January,RABAT,apartment,140000
1589,January,RABAT,townhouse,380000
1590,January,RABAT,apartment,150000
1591,January,RABAT,townhouse,380000
1592,January,RABAT,penthouse,270000
1593,January,RABAT,townhouse,490000
1594,January,SAN ĠWANN,villa,699000
1595,January,SAN ĠWANN,apartment,130000
1596,January,SAN ĠWANN,apartment,126000
1597,January,SAN PAWL,villa,825000
1598,January,SAN PAWL,villa,795000
1599,January,SAN PAWL,bungalow,1375000
1600,January,SAN PAWL,maisonette,266000
1601,January,SAN PAWL,plot,925000
1602,January,SAN PAWL,villa,675000
1603,January,SAN PAWL,villa,795000
1604,January,SANTA LUĊIJA,plot,265000
1605,January,SANTA MARIA,villa,580000
1606,January,SENGLEA,apartment,350000
1607,January,SENGLEA,townhouse,128500
1608,January,SENGLEA,townhouse,155000
1609,January,SIĠĠIEWI,character,220000
1610,January,SIĠĠIEWI,penthouse,100000
1611,January,SIĠĠIEWI,townhouse,440000
1612,January,SIĠĠIEWI,apartment,105000
1613,January,SLIEMA,apartment,295000
1614,January,SLIEMA,apartment,515000
1615,January,SLIEMA,townhouse,370000
1616,January,SLIEMA,apartment,515000
1617,January,SLIEMA,apartment,245000
1618,January,SLIEMA,townhouse,370000
1619,January,SLIEMA,apartment,485000
1620,January,SLIEMA,penthouse,415000
1621,January,SLIEMA,penthouse,279000
1622,January,SLIEMA,apartment,405000
1623,January,SLIEMA,apartment,645000
1624,January,SLIEMA,apartment,285000
1625,January,SLIEMA,townhouse,340000
1626,January,SLIEMA,apartment,695000
1627,January,SLIEMA,apartment,530000
1628,January,SLIEMA,maisonette,365000
1629,January,SLIEMA,townhouse,325000
1630,January,SLIEMA,apartment,650000
1631,January,SLIEMA,apartment,742000
1632,January,SLIEMA,apartment,1260000
1633,January,SLIEMA,townhouse,268000
1634,January,SLIEMA,apartment,318000
1635,January,SLIEMA,apartment,485000
1636,January,SLIEMA,apartment,265000
1637,January,SLIEMA,apartment,380000
1638,January,SLIEMA,penthouse,326000
1639,January,SLIEMA,apartment,490000
1640,January,SLIEMA,townhouse,370000
1641,January,ST JULIANS,apartment,320000
1642,January,ST JULIANS,maisonette,260000
1643,January,ST JULIANS,villa,699000
1644,January,ST JULIANS,apartment,215000
1645,January,ST JULIANS,apartment,400000
1646,January,ST JULIANS,apartment,230000
1647,January,ST JULIANS,penthouse,279000
1648,January,ST JULIANS,penthouse,400000
1649,January,ST JULIANS,apartment,160000
1650,January,ST JULIANS,apartment,239000
1651,January,ST JULIANS,apartment,230000
1652,January,ST JULIANS,apartment,215000
1653,January,ST JULIANS,apartment,165000
1654,January,ST JULIANS,apartment,165000
1655,January,ST JULIANS,apartment,480000
1656,January,ST JULIANS,villa,388000
1657,January,ST JULIANS,apartment,295000
1658,January,ST JULIANS,apartment,265000
1659,January,ST PAUL,penthouse,318000
1660,January,ST PAUL,apartment,138000
1661,January,ST PAUL,penthouse,240000
1662,January,ST PAUL,apartment,156000
1663,January,ST PAUL,penthouse,128000
1664,January,ST PAUL,apartment,149000
1665,January,ST PAUL,apartment,168000
1666,January,ST PAUL,apartment,165000
1667,January,ST PAUL,apartment,72000
1668,January,ST PAUL,plot,290000
1669,January,ST PAUL,apartment,349500
1670,January,ST PAUL,apartment,115000
1671,January,ST PAUL,apartment,109000
1672,January,ST PAUL,apartment,75000
1673,January,ST VENERA,apartment,92000
1674,January,ST VENERA,apartment,110000
1675,January,ST VENERA,maisonette,181000
1676,January,ST VENERA,apartment,130000
1677,January,ST VENERA,penthouse,215000
1678,January,ST VENERA,maisonette,135000
1679,January,ST VENERA,apartment,108000
1680,January,ST VENERA,apartment,110000
1681,January,ST VENERA,apartment,130000
1682,January,ST VENERA,maisonette,180000
1683,January,ST VENERA,apartment,115000
1684,January,ST VENERA,apartment,110000
1685,January,ST VENERA,penthouse,130000
1686,January,SWATAR,penthouse,372000
1687,January,SWATAR,house of character,370000
1688,January,SWATAR,house of character,370000
1689,January,SWATAR,house of character,370000
1690,January,SWIEQI,penthouse,395000
1691,January,SWIEQI,apartment,260000
1692,January,SWIEQI,penthouse,395000
1693,January,SWIEQI,apartment,240000
1694,January,SWIEQI,apartment,130000
1695,January,SWIEQI,penthouse,185000
1696,January,SWIEQI,penthouse,395000
1697,January,SWIEQI,apartment,180000
1698,January,SWIEQI,apartment,210000
1699,January,SWIEQI,apartment,185000
1700,January,TA,apartment,159000
1701,January,TA,apartment,168000
1702,January,TA,house of character,350000
1703,January,TA,penthouse,230000
1704,January,TA,penthouse,230000
1705,January,TA,villa,1450000
1706,January,TA,apartment,195000
1707,January,TAL IBRAĠ,maisonette,295000
1708,January,TAL IBRAĠ,apartment,250000
1709,January,TAL IBRAĠ,penthouse,385000
1710,January,TAL IBRAĠ,maisonette,295000
1711,January,TAL IBRAĠ,maisonette,340000
1712,January,TAL IBRAĠ,apartment,270000
1713,January,TAL IBRAĠ,penthouse,580000
1714,January,TAL IBRAĠ,maisonette,233000
1715,January,TARXIEN,character,520000
1716,January,TARXIEN,character,520000
1717,January,TARXIEN,house of character,298000
1718,January,TARXIEN,penthouse,140000
1719,January,TARXIEN,townhouse,215000
1720,January,TARXIEN,townhouse,139000
1721,January,TARXIEN,townhouse,94500
1722,January,THE,villa,785000
1723,January,TWO,apartment,135000
1724,January,VALLETTA,apartment,430000
1725,January,VALLETTA,restaurant,40000
1726,January,VALLETTA,apartment,238000
1727,January,VITTORIOSA,character,1665000
1728,January,XEMXIJA,penthouse,105000
1729,January,XEMXIJA,apartment,359000
1730,January,XEMXIJA,apartment,450000
1731,January,XEMXIJA,apartment,81800
1732,January,XEMXIJA,apartment,185000
1733,January,XGĦAJRA,character,750000
1734,January,ŻABBAR,maisonette,135000
1735,January,ŻABBAR,apartment,95000
1736,January,ŻABBAR,character,220000
1737,January,ŻABBAR,house of character,195000
1738,January,ŻABBAR,house of character,266500
1739,January,ŻABBAR,apartment,135000
1740,January,ŻABBAR,apartment,110000
1741,January,ŻABBAR,maisonette,129000
1742,January,ŻABBAR,house of character,330000
1743,January,ŻABBAR,apartment,98000
1744,January,ŻEBBIEGĦ,apartment,149500
1745,January,ŻEBBUĠ,maisonette,115000
1746,January,ŻEBBUĠ,townhouse,950000
1748,January,ŻEBBUĠ,maisonette,240000
1749,January,ŻEBBUĠ,townhouse,395000
1750,January,ŻEBBUĠ,house of character,325000
1751,January,ŻEJTUN,character,310000
1752,January,ŻEJTUN,character,328000
1753,January,ŻEJTUN,apartment,92000
1754,January,ŻEJTUN,maisonette,267000
1755,January,ŻEJTUN,character,450000
1756,January,ŻEJTUN,maisonette,120000
1757,January,ŻEJTUN,apartment,109500
1758,January,ŻEJTUN,apartment,135000
1759,January,ŻEJTUN,penthouse,133000
1760,January,ŻEJTUN,character,215000
1761,January,ŻEJTUN,townhouse,210000
1762,January,ŻEJTUN,apartment,80000
1763,January,ŻURRIEQ,townhouse,297000
1764,January,ŻURRIEQ,house of character,792000
1765,January,ŻURRIEQ,character,615000
1766,January,ŻURRIEQ,apartment,111000
1767,January,ŻURRIEQ,penthouse,165000
1768,January,ŻURRIEQ,apartment,184000
1769,January,ŻURRIEQ,maisonette,52000
1770,January,ŻURRIEQ,maisonette,164000
1771,January,MOSTA,bungalow,490000
1772,January,MOSTA,townhouse,355000
1773,January,PORTOMASO,apartment,1795000
1774,January,QRENDI,character,560000
1775,January,ST JULIANS,apartment,170000
1776,January,TAL IBRAĠ,penthouse,385000
1777,January,ŻEJTUN,character,310000
1778,January,NAXXAR,apartment,135000
1779,January,SLIEMA,apartment,895000
1780,January,ST VENERA,maisonette,95000
1781,January,FGURA,house of character,315000
1782,January,GŻIRA,apartment,225000
1783,January,MARSASCALA,apartment,110000
1784,January,ATTARD,apartment,198000
1785,January,BALLUTA,apartment,385000
1786,January,BALZAN,maisonettes,155000
1787,January,BALZAN,maisonette,290000
1788,January,FGURA,apartment,110000
1789,January,GOZO MARSALFORN,apartment,850000
1790,January,GOZO VICTORIA,apartment,69000
1791,January,GĦARGĦUR,townhouse,690000
1792,January,MELLIEĦA,apartment,155000
1793,January,MOSTA,character,950000
1794,January,MOSTA,bar,375000
1795,January,MOSTA,apartment,129000
1796,January,PWALES,apartment,120000
1797,January,QORMI,apartment,99000
1798,January,ST JULIANS,apartment,220000
1799,January,ST JULIANS,penthouse,354000
1800,January,ST PAUL,apartment,158000
1801,January,ST PAUL,apartment,168000
1802,January,ST VENERA,apartment,110000
1803,January,TAL IBRAĠ,maisonette,225000
1804,January,TARXIEN,apartment,98000
1805,January,XEMXIJA,penthouse,110000
1806,January,ŻEBBUĠ,house of character,280000
1807,February,QORMI,character,320000
1808,February,SAN ĠWANN,apartment,248000
1809,January,ATTARD,penthouse,200000
1810,January,ATTARD,apartment,175000
1811,January,ATTARD,maisonette,155000
1812,January,ATTARD,character,570000
1813,January,ATTARD,apartment,185000
1814,January,ATTARD,house of character,360000
1815,January,ATTARD,maisonette,350000
1816,January,ATTARD,villa,840000
1817,January,ATTARD,penthouse,218000
1818,January,ATTARD,apartment,167000
1819,January,ATTARD,penthouse,260000
1820,January,ATTARD,maisonette,271000
1821,January,ATTARD,maisonettes,130000
1822,January,BAĦAR IĊ-ĊAGĦAQ,maisonette,210000
1823,January,BAĦAR IĊ-ĊAGĦAQ,apartment,175000
1824,January,BAĦAR IĊ-ĊAGĦAQ,apartment,360000
1825,January,BAĦRIJA,apartment,190000
1826,January,BALLUTA,apartment,330000
1827,January,BALZAN,maisonettes,485000
1828,January,BALZAN,apartment,150000
1829,January,BALZAN,penthouse,165400
1830,January,BALZAN,house of character,350000
1831,January,BALZAN,maisonette,259000
1832,January,BALZAN,townhouse,329000
1833,January,BALZAN,apartment,135000
1834,January,BIDNIJA,farmhouse,1100
1835,January,BIRGUMA,apartment,318000
1836,January,BIRGUMA,bungalow,1100000
1837,January,BIRKIRKARA,penthouse,175000
1838,January,BIRKIRKARA,maisonette,145000
1839,January,BIRKIRKARA,apartment,79500
1840,January,BIRKIRKARA,penthouse,426300
1841,January,BIRKIRKARA,apartment,126000
1842,January,BIRKIRKARA,character,170000
1843,January,BIRKIRKARA,penthouse,120000
1844,January,BIRKIRKARA,penthouse,165000
1845,January,BIRKIRKARA,penthouse,130000
1846,January,BIRKIRKARA,penthouse,147000
1847,January,BIRKIRKARA,maisonette,138500
1848,January,BIRŻEBBUĠA,apartment,150000
1849,January,BIRŻEBBUĠA,apartment,169500
1850,January,BIRŻEBBUĠA,house of character,210000
1851,January,BUĠIBBA,apartment,75000
1852,January,BUĠIBBA,apartment,79000
1853,January,BUĠIBBA,apartment,77000
1854,January,BUĠIBBA,apartment,115000
1855,January,BUĠIBBA,apartment,72000
1856,January,BUĠIBBA,apartment,344500
1857,January,BUĠIBBA,apartment,80000
1858,January,BUĠIBBA,apartment,115000
1859,January,BUĠIBBA,house of character,362000
1860,January,BURMARRAD,penthouse,318000
1861,January,COSPICUA,apartment,90000
1862,January,DINGLI,maisonette,140000
1863,January,FGURA,apartment,98000
1864,January,FGURA,apartment,78000
1865,January,FGURA,apartment,119000
1866,January,FGURA,apartment,110000
1867,January,FGURA,house of character,169000
1868,January,FGURA,apartment,159000
1869,January,FLEUR,townhouse,250000
1870,January,FLORIANA,townhouse,350000
1871,January,GĦARGĦUR,character,595000
1872,January,GĦARGĦUR,maisonette,308000
1873,January,GĦARGĦUR,character,280000
1874,January,GĦARGĦUR,apartment,180000
1875,January,GĦARGĦUR,townhouse,690000
1876,January,GĦARGĦUR,character,690000
1877,January,GĦARGĦUR,house of character,750000
1878,January,GĦARGĦUR,apartment,165000
1879,January,GĦARGĦUR,townhouse,287000
1880,January,GĦARGĦUR,character,690000
1881,January,GĦARGĦUR,character,297500
1882,January,GĦAXAQ,house of character,240000
1883,January,GĦAXAQ,penthouse,159000
1884,January,GOZO GĦAJNSIELEM,apartment,130000
1885,January,GOZO GĦAJNSIELEM,apartment,78000
1886,January,GOZO GĦARB,character,258000
1887,January,GOZO GĦASRI,farmhouse,290000
1888,January,GOZO NADUR,character,390000
1889,January,GOZO QALA,farmhouse,250000
1890,January,GOZO QALA,apartment,115000
1891,January,GOZO SAN,farmhouse,158000
1892,January,GOZO SAN,house of character,365000
1893,January,GOZO SAN,apartment,200000
1894,January,GOZO SANNAT,apartment,150000
1895,January,GOZO XAGĦRA,penthouse,95000
1896,January,GOZO XAGĦRA,character,350000
1897,January,GOZO XAGĦRA,house of character,330000
1898,January,GOZO XAGĦRA,maisonette,230000
1899,January,GOZO XAGĦRA,farmhouse,325000
1900,January,GOZO XAGĦRA,apartment,148000
1901,January,GOZO XAGĦRA,maisonette,115000
1902,January,GOZO XAGĦRA,house of character,286000
1903,January,GOZO XAGĦRA,farmhouse,260000
1904,January,GOZO XEWKIJA,character,349000
1905,January,GOZO XEWKIJA,house of character,160000
1906,January,GOZO XEWKIJA,penthouse,75000
1907,January,GOZO ŻEBBUĠ,apartment,168000
1908,January,GOZO ŻEBBUĠ,apartment,85000
1909,January,GOZO Bargain,plot,128000
1910,January,GUARDAMANGIA,store,160000
1911,January,GUARDAMANGIA,apartment,115000
1912,January,GUARDAMANGIA,apartment,140000
1913,January,GUARDAMANGIA,apartment,127000
1914,January,GUARDAMANGIA,apartment,139000
1915,January,GUDJA,maisonette,120000
1916,January,GUDJA,maisonette,187500
1917,January,GUDJA,house of character,349900
1918,January,GUDJA,penthouse,190000
1919,January,GŻIRA,apartment,195000
1920,January,GŻIRA,apartment,125000
1921,January,GŻIRA,apartment,210000
1922,January,GŻIRA,apartment,265000
1923,January,GŻIRA,apartment,188000
1924,January,GŻIRA,penthouse,245000
1925,January,GŻIRA,apartment,165000
1926,January,GŻIRA,penthouse,395000
1927,January,GŻIRA,apartment,160000
1928,January,GŻIRA,apartment,165000
1929,January,GŻIRA,apartment,125000
1930,January,GŻIRA,apartment,135000
1931,January,GŻIRA,apartment,140000
1932,January,ĦAMRUN,apartment,75000
1933,January,ĦAMRUN,maisonette,54000
1934,January,HAMRUN,store,76000
1935,January,ĦAMRUN,maisonette,150000
1936,January,ĦAMRUN,townhouse,275000
1937,January,ĦAMRUN,maisonette,154000
1938,January,IKLIN,apartment,160000
1939,January,IKLIN,maisonette,250000
1940,January,IKLIN,maisonette,175000
1941,January,KALKARA,character,215000
1942,January,KALKARA,townhouse,200000
1943,January,KAPPARA,apartment,390000
1944,January,KAPPARA,penthouse,275000
1945,January,KAPPARA,villa,1450000
1946,January,KIRKOP,maisonette,138000
1947,January,KIRKOP,maisonette,125000
1948,January,KIRKOP,apartment,110000
1949,January,LIJA,apartment,118000
1950,January,LIJA,maisonette,179000
1951,January,LIJA,character,210000
1952,January,LUQA,apartment,100000
1953,January,LUQA,townhouse,160000
1954,January,LUQA,penthouse,105000
1955,January,LUQA,penthouse,160000
1956,January,MADLIENA,villa,1250000
1957,January,MADLIENA,apartment,250000
1958,January,MANIKATA,character,490000
1959,January,MANIKATA,apartment,167200
1960,January,MANIKATA,villa,650000
1961,January,MANIKATA,character,499500
1962,January,MANIKATA,villa,730000
1963,January,MARSASCALA,apartment,186000
1964,January,MARSASCALA,penthouse,345000
1965,January,MARSASCALA,apartment,99000
1966,January,MARSASCALA,apartment,117000
1967,January,MARSASCALA,penthouse,130000
1968,January,MARSASCALA,maisonette,193000
1969,January,MARSASCALA,house of character,276000
1970,January,MARSASCALA,apartment,140000
1971,January,MARSASCALA,maisonette,140000
1972,January,MARSASCALA,apartment,165000
1973,January,MARSASCALA,apartment,195000
1974,January,MARSASCALA,penthouse,100000
1975,January,MARSASCALA,maisonette,200000
1976,January,MARSASCALA,apartment,125000
1977,January,MARSAXLOKK,house of character,250000
1978,January,MARSAXLOKK,apartment,160000
1979,January,MARSAXLOKK,penthouse,115000
1980,January,MARSAXLOKK,maisonette,209000
1981,January,MDINA,character,700000
1982,January,MELLIEĦA,bungalow,873000
1983,January,MELLIEĦA,penthouse,160000
1984,January,MELLIEĦA,house of character,295000
1985,January,MELLIEĦA,house of character,330000
1986,January,MELLIEĦA,house of character,290000
1987,January,MELLIEĦA,apartment,120000
1988,January,MELLIEĦA,plot,450000
1989,January,MELLIEĦA,apartment,125000
1990,January,MELLIEĦA,villa,1300000
1991,January,MĠARR,apartment,149500
1992,January,MĠARR,house of character,435000
1993,January,MOSTA,apartment,180000
1994,January,MOSTA,character,330000
1995,January,MOSTA,penthouse,96500
1996,January,MOSTA,penthouse,275000
1997,January,MOSTA,shop,250000
1998,January,MOSTA,apartment,136000
1999,January,MOSTA,maisonette,259000
2000,January,MOSTA,character,355000
2001,January,MOSTA,maisonette,260000
2002,January,MOSTA,apartment,285000
2003,January,MOSTA,maisonette,259000
2004,January,MOSTA,apartment,136000
2005,January,MOSTA,maisonette,286000
2006,January,MOSTA,character,465000
2007,January,MOSTA,townhouse,246900
2008,January,MOSTA,maisonette,175000
2009,January,MOSTA,apartment,145000
2010,January,MOSTA,character,350000
2011,January,MOSTA,apartment,133000
2012,January,MOSTA,maisonette,330000
2013,January,MOSTA,maisonette,209000
2014,January,MOSTA,apartment,125000
2015,January,MOSTA,townhouse,125000
2017,January,MQABBA,penthouse,115000
2018,January,MSIDA,maisonette,318000
2019,January,MSIDA,penthouse,135000
2020,January,MSIDA,maisonette,295000
2021,January,MSIDA,penthouse,687000
2022,January,MSIDA,apartment,135000
2023,January,MSIDA,apartment,165000
2024,January,MSIDA,penthouse,320000
2025,January,MSIDA,apartment,115000
2026,January,MSIDA,apartment,715000
2027,January,MSIDA,apartment,113000
2028,January,MTARFA,villa,650000
2029,January,NAXXAR,plot,460000
2030,January,NAXXAR,character,360000
2031,January,NAXXAR,house of character,875000
2032,January,NAXXAR,character,157000
2033,January,NAXXAR,house of character,420000
2034,January,NAXXAR,penthouse,107000
2035,January,NAXXAR,apartment,127000
2036,January,NAXXAR,apartment,135000
2037,January,NAXXAR,maisonette,225000
2038,January,NAXXAR,character,140000
2039,January,NAXXAR,apartment,130000
2040,January,NAXXAR,house of character,360000
2041,January,NAXXAR,apartment,145000
2042,January,NAXXAR,townhouse,430000
2043,January,PACEVILLE,apartment,200000
2044,January,PAOLA,warehouse,200000
2045,January,PAOLA,maisonette,105000
2046,January,PAOLA,apartment,90000
2047,January,PAOLA,apartment,93000
2048,January,PAOLA,maisonette,89000
2049,January,PAOLA,apartment,65000
2050,January,PAOLA,penthouse,121000
2051,January,PAOLA,townhouse,94000
2052,January,PIETÀ,penthouse,175000
2053,January,PIETÀ,penthouse,145000
2054,January,PIETÀ,apartment,136000
2055,January,PIETÀ,townhouse,148000
2056,January,PORTOMASO,apartment,420000
2057,January,PWALES,penthouse,110000
2058,January,QAWRA,apartment,169000
